E00170:22:H00WVALXX:1:1218:6298:31318	1008870	1008940	70
E00170:22:H00WVALXX:1:1110:29125:34219	1008868	1008941	73
E00170:22:H00WVALXX:1:1115:9708:46332	1008860	1008942	82
E00170:22:H00WVALXX:1:2221:31186:38034	1008861	1008943	82
E00170:22:H00WVALXX:1:2120:27877:36487	1008881	1008946	65
E00125:9:H05MEALXX:7:1121:6065:8200	1008947	1008948	1
E00121:9:H00UWALXX:7:1119:14722:2346	1008888	1008953	65
E00125:9:H05MEALXX:7:2105:25827:28716	1008878	1008954	76
E00170:22:H00WVALXX:1:1120:6998:27468	1008879	1008955	76
E00121:9:H00UWALXX:7:1121:4024:70487	1008945	1008957	12
E00170:22:H00WVALXX:1:1108:17148:37946	1008854	1008958	104
E00170:22:H00WVALXX:1:1109:21493:3348	1008910	1008962	52
E00170:22:H00WVALXX:1:2116:13362:32725	1008855	1008963	108
E00170:22:H00WVALXX:1:2103:28405:60888	1008892	1008965	73
E00125:9:H05MEALXX:7:2118:21361:54102	1008882	1008968	86
E00170:22:H00WVALXX:1:1212:2857:52397	1008916	1008969	53
E00170:22:H00WVALXX:1:2122:14560:56845	1008899	1008971	72
E00121:9:H00UWALXX:7:1106:24050:73177	1008887	1008973	86
E00125:9:H05MEALXX:7:2109:25218:72773	1008891	1008975	84
E00170:22:H00WVALXX:1:1117:17595:19135	1008894	1008979	85
E00170:22:H00WVALXX:1:1206:27197:66250	1008923	1008981	58
E00170:22:H00WVALXX:1:2115:8643:50850	1008871	1008982	111
E00170:22:H00WVALXX:1:2213:10571:40618	1008935	1008985	50
E00121:9:H00UWALXX:7:1110:9597:42095	1008890	1008986	96
E00121:9:H00UWALXX:7:1107:24984:7954	1008893	1008989	96
E00170:22:H00WVALXX:1:1204:9221:14265	1008926	1008994	68
E00121:9:H00UWALXX:7:1106:12459:45224	1008944	1008995	51
E00170:22:H00WVALXX:1:1218:23472:30439	1008951	1008996	45
E00170:22:H00WVALXX:1:2201:9384:56950	1008950	1008998	48
E00125:9:H05MEALXX:7:2220:2339:71155	1008961	1008999	38
E00170:22:H00WVALXX:1:2124:20315:16850	1008976	1009002	26
E00170:22:H00WVALXX:1:2213:30049:48301	1008925	1009004	79
E00125:9:H05MEALXX:7:2106:25065:36575	1008937	1009011	74
E00170:22:H00WVALXX:1:1114:8094:69977	1008970	1009018	48
E00170:22:H00WVALXX:1:2221:4065:57583	1008984	1009019	35
E00170:22:H00WVALXX:1:2122:7465:36469	1008949	1009023	74
E00170:22:H00WVALXX:1:1207:27014:2821	1008967	1009025	58
E00121:9:H00UWALXX:7:1104:20609:50903	1008990	1009027	37
E00170:22:H00WVALXX:1:1103:29044:66637	1008991	1009028	37
E00170:22:H00WVALXX:1:1117:11992:71982	1008992	1009029	37
E00121:9:H00UWALXX:7:1118:19990:17307	1008952	1009030	78
E00170:22:H00WVALXX:1:1105:11271:67112	1008997	1009032	35
E00170:22:H00WVALXX:1:2102:24385:9519	1009009	1009035	26
E00170:22:H00WVALXX:1:2102:25177:8956	1009010	1009036	26
E00170:22:H00WVALXX:1:1215:29044:42165	1009001	1009037	36
E00121:9:H00UWALXX:7:1107:12875:7726	1008974	1009038	64
E00121:9:H00UWALXX:7:1117:32150:12841	1008960	1009039	79
E00125:9:H05MEALXX:7:1207:2035:37964	1008983	1009040	57
E00170:22:H00WVALXX:1:2122:6897:1485	1008977	1009041	64
E00125:9:H05MEALXX:7:1219:28476:43923	1008980	1009042	62
E00125:9:H05MEALXX:7:2207:6115:36276	1009005	1009043	38
E00125:9:H05MEALXX:7:1215:5019:56107	1008978	1009045	67
E00170:22:H00WVALXX:1:2114:17463:30299	1008934	1009048	114
E00125:9:H05MEALXX:7:1214:23370:68096	1008964	1009050	86
E00125:9:H05MEALXX:7:1215:17696:38227	1008966	1009051	85
E00121:9:H00UWALXX:7:1116:8866:73423	1008988	1009052	64
E00170:22:H00WVALXX:1:2208:19351:48266	1008956	1009054	98
E00170:22:H00WVALXX:1:1210:27755:36276	1008922	1009057	135
E00170:22:H00WVALXX:1:2208:15829:31793	1009003	1009058	55
E00121:9:H00UWALXX:7:1112:18458:38808	1009013	1009061	48
E00121:9:H00UWALXX:7:2101:11617:52661	1009021	1009062	41
E00125:9:H05MEALXX:7:1216:23177:50815	1009022	1009063	41
E00170:22:H00WVALXX:1:1117:12997:40741	1009014	1009064	50
E00170:22:H00WVALXX:1:2118:2187:44170	1009026	1009065	39
E00170:22:H00WVALXX:1:1113:24801:15092	1008987	1009066	79
E00170:22:H00WVALXX:1:1213:27278:1766	1008972	1009068	96
E00170:22:H00WVALXX:1:1204:16184:55685	1008993	1009079	86
E00170:22:H00WVALXX:1:1214:4095:52010	1008959	1009080	121
E00121:9:H00UWALXX:7:1124:1639:3735	1009006	1009081	75
E00170:22:H00WVALXX:1:1202:7283:28945	1009007	1009082	75
E00125:9:H05MEALXX:7:1220:12743:55878	1009020	1009087	67
E00170:22:H00WVALXX:1:1212:25674:13263	1009012	1009092	80
E00170:22:H00WVALXX:1:1210:13647:5792	1009008	1009095	87
E00170:22:H00WVALXX:1:2112:21411:31652	1009034	1009096	62
E00170:22:H00WVALXX:1:2110:26831:44978	1009000	1009098	98
E00125:9:H05MEALXX:7:1210:7232:30650	1009053	1009099	46
E00170:22:H00WVALXX:1:1106:5861:21350	1009033	1009100	67
E00170:22:H00WVALXX:1:1116:15605:40372	1009024	1009101	77
E00170:22:H00WVALXX:1:1116:6399:39194	1009046	1009103	57
E00121:9:H00UWALXX:7:1101:18539:60924	1009016	1009108	92
E00121:9:H00UWALXX:7:1114:18387:12103	1009055	1009109	54
E00170:22:H00WVALXX:1:2215:9272:14740	1009044	1009111	67
E00125:9:H05MEALXX:7:1209:12642:24128	1009060	1009116	56
E00170:22:H00WVALXX:1:1124:8775:30017	1009015	1009119	104
E00170:22:H00WVALXX:1:1118:30942:19961	1009031	1009121	90
E00125:9:H05MEALXX:7:2207:2136:53856	1009047	1009122	75
E00170:22:H00WVALXX:1:2121:30069:2733	1009090	1009123	33
E00170:22:H00WVALXX:1:1118:9607:63631	1009056	1009125	69
E00170:22:H00WVALXX:1:1205:12337:23706	1009017	1009126	109
E00170:22:H00WVALXX:1:2214:5141:16164	1009049	1009127	78
E00121:9:H00UWALXX:7:1102:27451:55474	1009069	1009129	60
E00125:9:H05MEALXX:7:1106:8348:60115	1009072	1009131	59
E00170:22:H00WVALXX:1:2117:20173:25323	1009073	1009132	59
E00121:9:H00UWALXX:7:1119:24497:63367	1009059	1009133	74
E00170:22:H00WVALXX:1:1213:31074:7392	1009074	1009135	61
E00121:9:H00UWALXX:7:1118:27907:32637	1009083	1009137	54
E00170:22:H00WVALXX:1:1108:22325:47650	1009084	1009139	55
E00170:22:H00WVALXX:1:1113:24324:20594	1009085	1009140	55
E00170:22:H00WVALXX:1:1209:18498:56669	1009086	1009141	55
E00121:9:H00UWALXX:7:1117:32830:66936	1009077	1009144	67
E00170:22:H00WVALXX:1:1104:14722:21719	1009094	1009145	51
E00170:22:H00WVALXX:1:1210:10815:55667	1009093	1009148	55
E00170:22:H00WVALXX:1:1207:29694:46103	1009075	1009149	74
E00125:9:H05MEALXX:7:1209:22203:26941	1009076	1009151	75
E00170:22:H00WVALXX:1:2213:3314:63174	1009089	1009154	65
E00121:9:H00UWALXX:7:1104:6765:16164	1009078	1009155	77
E00170:22:H00WVALXX:1:1224:9424:48477	1009105	1009156	51
E00170:22:H00WVALXX:1:2215:6247:64492	1009091	1009162	71
E00170:22:H00WVALXX:1:2220:10064:29894	1009070	1009165	95
E00121:9:H00UWALXX:7:1110:14134:6460	1009067	1009168	101
E00125:9:H05MEALXX:7:1124:14743:25376	1009113	1009171	58
E00121:9:H00UWALXX:7:1108:12033:53382	1009097	1009172	75
E00125:9:H05MEALXX:7:2108:15362:25710	1009071	1009177	106
E00170:22:H00WVALXX:1:2211:25380:37401	1009104	1009178	74
E00125:9:H05MEALXX:7:1119:25238:29771	1009142	1009183	41
E00125:9:H05MEALXX:7:1207:17027:32567	1009143	1009184	41
E00170:22:H00WVALXX:1:1104:17382:27732	1009106	1009185	79
E00170:22:H00WVALXX:1:1224:11596:73124	1009107	1009186	79
E00170:22:H00WVALXX:1:1212:21696:64106	1009167	1009189	22
E00170:22:H00WVALXX:1:1208:17047:22440	1009124	1009193	69
E00170:22:H00WVALXX:1:1209:22751:36821	1009110	1009195	85
E00170:22:H00WVALXX:1:2220:15504:6512	1009088	1009199	111
E00170:22:H00WVALXX:1:1123:4836:37260	1009134	1009200	66
E00170:22:H00WVALXX:1:1108:6602:70487	1009120	1009204	84
E00170:22:H00WVALXX:1:1119:14794:56335	1009190	1009205	15
E00170:22:H00WVALXX:1:1203:31551:50129	1009118	1009207	89
E00170:22:H00WVALXX:1:1115:4106:65389	1009114	1009208	94
E00170:22:H00WVALXX:1:2107:29156:72245	1009115	1009209	94
E00170:22:H00WVALXX:1:1208:14722:23407	1009158	1009211	53
E00121:9:H00UWALXX:7:1109:19706:59816	1009117	1009212	95
E00170:22:H00WVALXX:1:1114:9881:68571	1009102	1009213	111
E00121:9:H00UWALXX:7:1122:6298:23407	1009150	1009215	65
E00125:9:H05MEALXX:7:2222:29075:67815	1009169	1009216	47
E00170:22:H00WVALXX:1:1116:32150:69942	1009128	1009217	89
E00121:9:H00UWALXX:7:1113:28334:24444	1009112	1009219	107
E00170:22:H00WVALXX:1:2203:27836:4948	1009166	1009220	54
E00125:9:H05MEALXX:7:2224:5577:16463	1009136	1009221	85
E00170:22:H00WVALXX:1:1201:26344:31723	1009159	1009222	63
E00170:22:H00WVALXX:1:1201:26365:31723	1009160	1009223	63
E00170:22:H00WVALXX:1:1101:8531:49039	1009163	1009227	64
E00170:22:H00WVALXX:1:1215:22873:49408	1009164	1009228	64
E00170:22:H00WVALXX:1:2117:4715:36452	1009179	1009230	51
E00170:22:H00WVALXX:1:2117:4938:36381	1009180	1009231	51
E00170:22:H00WVALXX:1:2224:22964:64088	1009182	1009232	50
E00121:9:H00UWALXX:7:1114:22822:25868	1009130	1009233	103
E00121:9:H00UWALXX:7:1106:22548:50252	1009152	1009235	83
E00170:22:H00WVALXX:1:2221:17483:41972	1009174	1009236	62
E00170:22:H00WVALXX:1:2221:17615:41919	1009175	1009237	62
E00121:9:H00UWALXX:7:1109:2167:3313	1009161	1009238	77
E00170:22:H00WVALXX:1:1213:22010:23794	1009146	1009239	93
E00121:9:H00UWALXX:7:1120:14256:52661	1009153	1009242	89
E00170:22:H00WVALXX:1:1113:7384:14213	1009147	1009247	100
E00170:22:H00WVALXX:1:2222:3375:13422	1009157	1009251	94
E00170:22:H00WVALXX:1:2207:14459:8569	1009181	1009253	72
E00170:22:H00WVALXX:1:1115:6978:23565	1009194	1009261	67
E00121:9:H00UWALXX:7:1104:22599:57724	1009138	1009265	127
E00170:22:H00WVALXX:1:1219:22142:67305	1009176	1009266	90
E00121:9:H00UWALXX:7:1118:17067:62101	1009218	1009272	54
E00170:22:H00WVALXX:1:1207:8907:28839	1009170	1009273	103
E00170:22:H00WVALXX:1:2104:9079:55649	1009224	1009274	50
E00170:22:H00WVALXX:1:2114:4004:12332	1009225	1009275	50
E00170:22:H00WVALXX:1:2114:4034:12349	1009226	1009276	50
E00170:22:H00WVALXX:1:1111:24243:41304	1009214	1009281	67
E00170:22:H00WVALXX:1:2117:4552:38878	1009192	1009282	90
E00170:22:H00WVALXX:1:2224:15920:18063	1009173	1009283	110
E00170:22:H00WVALXX:1:2115:31023:36417	1009206	1009286	80
E00170:22:H00WVALXX:1:1120:32150:50428	1009191	1009287	96
E00170:22:H00WVALXX:1:1104:13383:52485	1009245	1009288	43
E00125:9:H05MEALXX:7:2116:18224:67657	1009197	1009290	93
E00125:9:H05MEALXX:7:2116:18275:67639	1009198	1009291	93
E00170:22:H00WVALXX:1:1110:26466:32953	1009187	1009293	106
E00121:9:H00UWALXX:7:1101:7049:26783	1009241	1009299	58
E00125:9:H05MEALXX:7:1121:22376:66198	1009277	1009302	25
E00121:9:H00UWALXX:7:1122:11698:67604	1009210	1009305	95
E00170:22:H00WVALXX:1:2113:5110:25499	1009249	1009306	57
E00170:22:H00WVALXX:1:2213:16133:48072	1009250	1009307	57
E00170:22:H00WVALXX:1:2206:21574:68571	1009279	1009309	30
E00170:22:H00WVALXX:1:1124:11261:1309	1009278	1009311	33
E00121:9:H00UWALXX:7:1114:31500:27820	1009252	1009313	61
E00170:22:H00WVALXX:1:1113:28344:27732	1009234	1009315	81
E00121:9:H00UWALXX:7:1123:24213:63051	1009201	1009318	117
E00121:9:H00UWALXX:7:1123:24223:63033	1009202	1009319	117
E00170:22:H00WVALXX:1:2211:2492:10908	1009203	1009320	117
E00170:22:H00WVALXX:1:1209:24375:45470	1009188	1009321	133
E00170:22:H00WVALXX:1:1215:29196:65811	1009244	1009322	78
E00170:22:H00WVALXX:1:1205:30130:39616	1009196	1009324	128
E00121:9:H00UWALXX:7:1119:4359:49936	1009229	1009325	96
E00170:22:H00WVALXX:1:2108:6592:12455	1009255	1009327	72
E00170:22:H00WVALXX:1:2104:4461:45084	1009271	1009328	57
E00170:22:H00WVALXX:1:1213:6775:12525	1009260	1009332	72
E00170:22:H00WVALXX:1:1106:21350:42165	1009296	1009336	40
E00125:9:H05MEALXX:7:2212:23624:50709	1009257	1009337	80
E00170:22:H00WVALXX:1:2211:25613:41286	1009259	1009338	79
E00170:22:H00WVALXX:1:1211:16793:22809	1009263	1009339	76
E00170:22:H00WVALXX:1:1224:5019:37999	1009340	1009341	1
E00170:22:H00WVALXX:1:2106:21655:33235	1009248	1009343	95
E00121:9:H00UWALXX:7:1103:10480:30861	1009285	1009345	60
E00121:9:H00UWALXX:7:1109:25583:50375	1009267	1009347	80
E00170:22:H00WVALXX:1:1212:7232:66971	1009268	1009348	80
E00170:22:H00WVALXX:1:2118:29623:38843	1009258	1009354	96
E00170:22:H00WVALXX:1:2223:29247:47721	1009246	1009360	114
E00170:22:H00WVALXX:1:1213:16590:1959	1009270	1009361	91
E00121:9:H00UWALXX:7:1121:27745:61187	1009294	1009362	68
E00170:22:H00WVALXX:1:1209:10297:54559	1009262	1009364	102
E00125:9:H05MEALXX:7:2105:4857:26642	1009289	1009369	80
E00170:22:H00WVALXX:1:1212:32272:1379	1009240	1009372	132
E00170:22:H00WVALXX:1:2106:4796:37331	1009254	1009373	119
E00121:9:H00UWALXX:7:1102:27014:38227	1009303	1009374	71
E00170:22:H00WVALXX:1:1107:20447:29455	1009308	1009375	67
E00170:22:H00WVALXX:1:2203:25827:72527	1009300	1009380	80
E00170:22:H00WVALXX:1:2203:25999:72263	1009301	1009381	80
E00125:9:H05MEALXX:7:2220:22365:26449	1009256	1009382	126
E00170:22:H00WVALXX:1:2210:14316:35960	1009284	1009384	100
E00170:22:H00WVALXX:1:2108:29643:27064	1009269	1009385	116
E00170:22:H00WVALXX:1:1122:15636:27697	1009280	1009386	106
E00170:22:H00WVALXX:1:2211:29704:2381	1009312	1009387	75
E00121:9:H00UWALXX:7:1112:6694:23390	1009329	1009388	59
E00170:22:H00WVALXX:1:2209:14682:50340	1009298	1009394	96
E00170:22:H00WVALXX:1:1206:32343:37542	1009353	1009396	43
E00170:22:H00WVALXX:1:2115:16499:48987	1009331	1009397	66
E00170:22:H00WVALXX:1:2120:21432:41673	1009310	1009398	88
E00170:22:H00WVALXX:1:1210:11058:6583	1009243	1009400	157
E00170:22:H00WVALXX:1:2223:11302:31617	1009295	1009401	106
E00121:9:H00UWALXX:7:1118:5679:47123	1009264	1009405	141
E00125:9:H05MEALXX:7:1124:24365:27134	1009365	1009406	41
E00121:9:H00UWALXX:7:1101:29379:68800	1009355	1009408	53
E00170:22:H00WVALXX:1:2114:29684:17078	1009292	1009410	118
E00125:9:H05MEALXX:7:2204:11972:30035	1009304	1009414	110
E00170:22:H00WVALXX:1:2209:29349:44064	1009326	1009415	89
E00170:22:H00WVALXX:1:2115:17138:33850	1009335	1009416	81
E00121:9:H00UWALXX:7:1123:20447:4913	1009323	1009418	95
E00170:22:H00WVALXX:1:2212:31135:40407	1009350	1009419	69
E00125:9:H05MEALXX:7:1104:32779:31723	1009316	1009421	105
E00170:22:H00WVALXX:1:2103:15880:48547	1009317	1009422	105
E00170:22:H00WVALXX:1:2222:15981:2135	1009342	1009425	83
E00121:9:H00UWALXX:7:1108:5222:43414	1009368	1009428	60
E00170:22:H00WVALXX:1:2218:18600:4842	1009356	1009429	73
E00170:22:H00WVALXX:1:2218:18610:4860	1009357	1009430	73
E00170:22:H00WVALXX:1:2123:19067:5546	1009330	1009433	103
E00170:22:H00WVALXX:1:2114:31450:52169	1009352	1009434	82
E00125:9:H05MEALXX:7:1221:17534:23073	1009346	1009439	93
E00170:22:H00WVALXX:1:2211:10805:46824	1009314	1009440	126
E00170:22:H00WVALXX:1:2121:10906:70804	1009393	1009441	48
E00170:22:H00WVALXX:1:1202:24385:27732	1009297	1009444	147
E00121:9:H00UWALXX:7:2101:32576:21632	1009390	1009449	59
E00125:9:H05MEALXX:7:2108:20508:5053	1009363	1009451	88
E00170:22:H00WVALXX:1:1216:27714:25517	1009417	1009452	35
E00125:9:H05MEALXX:7:2204:23370:55685	1009344	1009453	109
E00125:9:H05MEALXX:7:2115:6125:67305	1009351	1009454	103
E00170:22:H00WVALXX:1:1115:30648:55456	1009371	1009455	84
E00170:22:H00WVALXX:1:1218:6501:43836	1009392	1009456	64
E00121:9:H00UWALXX:7:1103:30800:49707	1009376	1009457	81
E00121:9:H00UWALXX:7:1118:23878:63279	1009366	1009458	92
E00170:22:H00WVALXX:1:1203:8135:53241	1009367	1009459	92
E00170:22:H00WVALXX:1:1207:9901:52116	1009333	1009460	127
E00170:22:H00WVALXX:1:2210:29399:22282	1009379	1009461	82
E00170:22:H00WVALXX:1:2224:31724:53030	1009358	1009462	104
E00170:22:H00WVALXX:1:2224:31795:53012	1009359	1009463	104
E00170:22:H00WVALXX:1:2202:30313:30404	1009377	1009469	92
E00170:22:H00WVALXX:1:2202:30577:30510	1009378	1009470	92
E00121:9:H00UWALXX:7:1114:13352:35696	1009409	1009472	63
E00121:9:H00UWALXX:7:1121:5993:64862	1009420	1009475	55
E00170:22:H00WVALXX:1:1121:15697:6882	1009389	1009476	87
E00170:22:H00WVALXX:1:1211:20417:44240	1009403	1009477	74
E00170:22:H00WVALXX:1:2207:28516:24691	1009383	1009478	95
E00125:9:H05MEALXX:7:2104:19087:16973	1009407	1009479	72
E00170:22:H00WVALXX:1:2108:28192:33305	1009349	1009484	135
E00170:22:H00WVALXX:1:2219:31105:15144	1009427	1009485	58
E00121:9:H00UWALXX:7:1119:27004:60537	1009402	1009490	88
E00170:22:H00WVALXX:1:2211:15463:59957	1009404	1009491	87
E00170:22:H00WVALXX:1:2202:30800:39054	1009391	1009492	101
E00170:22:H00WVALXX:1:1114:7252:8007	1009370	1009496	126
E00121:9:H00UWALXX:7:1112:20965:9677	1009426	1009497	71
E00170:22:H00WVALXX:1:1221:31358:70505	1009445	1009499	54
E00170:22:H00WVALXX:1:2103:11495:29595	1009424	1009503	79
E00125:9:H05MEALXX:7:1223:28425:67323	1009435	1009505	70
E00170:22:H00WVALXX:1:2110:12510:50657	1009436	1009506	70
E00170:22:H00WVALXX:1:2110:12652:49883	1009437	1009507	70
E00170:22:H00WVALXX:1:1111:12662:47756	1009494	1009509	15
E00170:22:H00WVALXX:1:2103:8815:7972	1009395	1009511	116
E00170:22:H00WVALXX:1:2206:9790:38843	1009450	1009512	62
E00170:22:H00WVALXX:1:1122:13677:3348	1009466	1009514	48
E00170:22:H00WVALXX:1:1122:13687:3366	1009467	1009515	48
E00170:22:H00WVALXX:1:2223:20508:61627	1009486	1009520	34
E00170:22:H00WVALXX:1:2223:20528:61627	1009487	1009521	34
E00170:22:H00WVALXX:1:1214:15128:8745	1009423	1009522	99
E00170:22:H00WVALXX:1:2107:11637:35713	1009447	1009524	77
E00170:22:H00WVALXX:1:2207:22335:50586	1009448	1009525	77
E00125:9:H05MEALXX:7:2103:30353:28013	1009431	1009526	95
E00170:22:H00WVALXX:1:1220:12378:25991	1009438	1009527	89
E00170:22:H00WVALXX:1:1211:12002:8780	1009413	1009528	115
E00121:9:H00UWALXX:7:2101:10013:63525	1009411	1009530	119
E00170:22:H00WVALXX:1:1116:27593:41726	1009443	1009531	88
E00170:22:H00WVALXX:1:1105:31216:30879	1009399	1009533	134
E00170:22:H00WVALXX:1:1120:15687:71525	1009442	1009534	92
E00170:22:H00WVALXX:1:1103:22903:20383	1009482	1009537	55
E00170:22:H00WVALXX:1:1220:10784:48512	1009483	1009538	55
E00170:22:H00WVALXX:1:2224:5760:53628	1009412	1009539	127
E00170:22:H00WVALXX:1:1105:25745:41234	1009334	1009545	211
E00170:22:H00WVALXX:1:2209:11941:5686	1009504	1009553	49
E00121:9:H00UWALXX:7:1117:10064:70821	1009464	1009555	91
E00121:9:H00UWALXX:7:1104:23959:33780	1009473	1009556	83
E00170:22:H00WVALXX:1:1223:19757:29806	1009474	1009557	83
E00170:22:H00WVALXX:1:1112:16884:70435	1009481	1009558	77
E00121:9:H00UWALXX:7:1104:20041:10785	1009508	1009566	58
E00170:22:H00WVALXX:1:2109:25441:63350	1009488	1009567	79
E00121:9:H00UWALXX:7:1116:8602:43853	1009516	1009570	54
E00125:9:H05MEALXX:7:2204:3131:11488	1009432	1009573	141
E00125:9:H05MEALXX:7:1214:13291:41954	1009493	1009574	81
E00170:22:H00WVALXX:1:1208:7567:50850	1009495	1009576	81
E00125:9:H05MEALXX:7:1108:22558:30861	1009465	1009577	112
E00170:22:H00WVALXX:1:1223:14489:14037	1009468	1009578	110
E00121:9:H00UWALXX:7:2101:19077:43115	1009498	1009580	82
E00170:22:H00WVALXX:1:2103:25370:19346	1009489	1009581	92
E00125:9:H05MEALXX:7:1217:19280:21456	1009542	1009582	40
E00170:22:H00WVALXX:1:2119:8663:59535	1009471	1009583	112
E00121:9:H00UWALXX:7:1109:4583:43255	1009561	1009586	25
E00125:9:H05MEALXX:7:1102:12672:50622	1009562	1009587	25
E00125:9:H05MEALXX:7:2201:8825:55421	1009523	1009588	65
E00121:9:H00UWALXX:7:2101:16103:34588	1009500	1009590	90
E00170:22:H00WVALXX:1:1122:7607:55984	1009501	1009591	90
E00170:22:H00WVALXX:1:1107:19686:44205	1009517	1009593	76
E00121:9:H00UWALXX:7:1113:23015:18221	1009540	1009594	54
E00125:9:H05MEALXX:7:2220:28628:25763	1009446	1009596	150
E00170:22:H00WVALXX:1:2114:25695:42798	1009541	1009597	56
E00170:22:H00WVALXX:1:2201:20112:31617	1009544	1009598	54
E00170:22:H00WVALXX:1:2210:25228:13685	1009532	1009604	72
E00170:22:H00WVALXX:1:1209:15200:53206	1009572	1009607	35
E00170:22:H00WVALXX:1:2208:29156:50446	1009518	1009608	90
E00170:22:H00WVALXX:1:2208:29156:50481	1009519	1009609	90
E00170:22:H00WVALXX:1:2124:2136:8007	1009551	1009610	59
E00125:9:H05MEALXX:7:1206:2999:31019	1009535	1009611	76
E00170:22:H00WVALXX:1:1222:9688:64756	1009536	1009612	76
E00121:9:H00UWALXX:7:1119:18620:47598	1009510	1009613	103
E00121:9:H00UWALXX:7:1115:20183:7585	1009559	1009614	55
E00170:22:H00WVALXX:1:1218:26791:28066	1009480	1009616	136
E00170:22:H00WVALXX:1:1206:18722:6249	1009543	1009617	74
E00170:22:H00WVALXX:1:1207:22162:46068	1009569	1009622	53
E00170:22:H00WVALXX:1:1218:30211:56036	1009546	1009625	79
E00170:22:H00WVALXX:1:2224:22497:30510	1009547	1009626	79
E00170:22:H00WVALXX:1:1109:9678:36645	1009549	1009629	80
E00170:22:H00WVALXX:1:2119:13038:6178	1009502	1009633	131
E00125:9:H05MEALXX:7:2212:8399:46525	1009563	1009635	72
E00170:22:H00WVALXX:1:1124:13981:51483	1009552	1009636	84
E00170:22:H00WVALXX:1:2215:30577:34870	1009513	1009638	125
E00121:9:H00UWALXX:7:1107:17737:31230	1009571	1009641	70
E00170:22:H00WVALXX:1:1214:20944:38474	1009560	1009642	82
E00170:22:H00WVALXX:1:1110:29816:40653	1009564	1009643	79
E00170:22:H00WVALXX:1:2108:29592:33586	1009601	1009650	49
E00170:22:H00WVALXX:1:1124:5669:58287	1009550	1009655	105
E00121:9:H00UWALXX:7:1116:27177:33129	1009585	1009657	72
E00121:9:H00UWALXX:7:1115:20376:5739	1009568	1009661	93
E00121:9:H00UWALXX:7:2101:2806:27767	1009584	1009662	78
E00170:22:H00WVALXX:1:1219:15413:29631	1009554	1009664	110
E00170:22:H00WVALXX:1:2202:25837:58269	1009565	1009665	100
E00125:9:H05MEALXX:7:2209:27836:52309	1009592	1009666	74
E00121:9:H00UWALXX:7:1104:19402:18854	1009618	1009667	49
E00125:9:H05MEALXX:7:2205:32546:63807	1009619	1009668	49
E00121:9:H00UWALXX:7:1110:13971:59377	1009658	1009669	11
E00121:9:H00UWALXX:7:1118:7699:41656	1009548	1009671	123
E00125:9:H05MEALXX:7:2221:21259:34483	1009575	1009676	101
E00170:22:H00WVALXX:1:2112:2065:8200	1009529	1009678	149
E00170:22:H00WVALXX:1:1223:27775:71542	1009605	1009679	74
E00170:22:H00WVALXX:1:2220:8369:58181	1009606	1009680	74
E00170:22:H00WVALXX:1:1219:32434:7392	1009639	1009682	43
E00170:22:H00WVALXX:1:1110:5973:69151	1009634	1009685	51
E00125:9:H05MEALXX:7:2201:4775:11558	1009630	1009686	56
E00170:22:H00WVALXX:1:1116:22924:61381	1009631	1009687	56
E00170:22:H00WVALXX:1:1221:31176:48037	1009632	1009688	56
E00125:9:H05MEALXX:7:2203:18874:2645	1009637	1009689	52
E00125:9:H05MEALXX:7:1215:10926:4561	1009628	1009690	62
E00125:9:H05MEALXX:7:1217:25075:22774	1009615	1009691	76
E00170:22:H00WVALXX:1:1102:14448:44380	1009620	1009692	72
E00170:22:H00WVALXX:1:1106:15027:32232	1009644	1009693	49
E00170:22:H00WVALXX:1:1106:15037:32215	1009645	1009694	49
E00125:9:H05MEALXX:7:1202:3750:39071	1009599	1009695	96
E00170:22:H00WVALXX:1:1224:11627:11154	1009600	1009696	96
E00170:22:H00WVALXX:1:2206:19990:50956	1009640	1009697	57
E00170:22:H00WVALXX:1:2112:20193:61469	1009602	1009702	100
E00170:22:H00WVALXX:1:1209:14418:3788	1009646	1009703	57
E00170:22:H00WVALXX:1:2208:8704:43150	1009624	1009705	81
E00170:22:H00WVALXX:1:2101:22152:55192	1009670	1009706	36
E00170:22:H00WVALXX:1:2223:9160:13000	1009649	1009707	58
E00170:22:H00WVALXX:1:1210:12134:49022	1009579	1009708	129
E00125:9:H05MEALXX:7:1208:27978:37577	1009595	1009709	114
E00125:9:H05MEALXX:7:2102:9485:62646	1009603	1009710	107
E00121:9:H00UWALXX:7:1105:31531:62260	1009589	1009713	124
E00125:9:H05MEALXX:7:2203:19899:53891	1009701	1009714	13
E00170:22:H00WVALXX:1:1101:25035:45207	1009647	1009716	69
E00170:22:H00WVALXX:1:2116:25958:50709	1009648	1009717	69
E00125:9:H05MEALXX:7:2205:14418:27556	1009656	1009718	62
E00121:9:H00UWALXX:7:1114:30770:28031	1009621	1009719	98
E00125:9:H05MEALXX:7:2114:15961:27732	1009659	1009720	61
E00170:22:H00WVALXX:1:2121:30617:62893	1009660	1009721	61
E00125:9:H05MEALXX:7:1207:8023:19364	1009627	1009722	95
E00121:9:H00UWALXX:7:1112:13322:30299	1009723	1009724	1
E00125:9:H05MEALXX:7:1211:6866:7057	1009654	1009725	71
E00170:22:H00WVALXX:1:2105:7455:13808	1009623	1009726	103
E00170:22:H00WVALXX:1:1211:31703:13228	1009673	1009728	55
E00170:22:H00WVALXX:1:1211:31714:13246	1009674	1009729	55
